"num_item_id","definition","type","category","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
197,"penis","word","body_parts",0,0.04,0,0.14,0.12,0.07,0.21,0.27,0.43,0.37,0.41,0.48,0.24,0.43,0.57
198,"prst","word","body_parts",0,0.08,0.23,0.19,0.54,0.41,0.54,0.54,0.8,0.67,0.83,0.96,0.9,0.82,0.93
199,"pupak","word","body_parts",0.15,0.2,0.18,0.57,0.54,0.41,0.58,0.77,0.83,0.6,0.79,0.8,0.86,0.89,0.82
200,"rame","word","body_parts",0,0,0,0,0.04,0.07,0.12,0.23,0.27,0.23,0.34,0.28,0.33,0.32,0.46
201,"ruka","word","body_parts",0,0.2,0.27,0.57,0.65,0.55,0.71,0.81,0.9,0.77,1,0.96,1,1,0.96
202,"stopalo","word","body_parts",0,0,0,0,0,0,0.08,0.08,0.13,0.07,0.1,0.08,0.1,0.21,0.11
203,"šaka","word","body_parts",0,0,0,0.05,0.08,0.03,0.12,0.15,0.3,0.17,0.24,0.28,0.29,0.32,0.39
204,"trbuh","word","body_parts",0,0.04,0.18,0.29,0.35,0.28,0.38,0.46,0.77,0.6,0.69,0.76,1,0.89,0.89
205,"uho","word","body_parts",0,0.24,0.23,0.48,0.54,0.59,0.62,0.88,0.97,0.87,0.9,0.96,0.95,1,0.89
206,"usnice","word","body_parts",0,0,0,0.05,0.04,0.03,0.04,0.08,0.2,0.17,0.31,0.24,0.33,0.25,0.18
207,"usta","word","body_parts",0,0.16,0.18,0.33,0.5,0.48,0.62,0.65,0.83,0.8,0.86,1,0.95,0.93,0.89
208,"vagina","word","body_parts",0,0.04,0.05,0.1,0,0.07,0.12,0.15,0.23,0.2,0.28,0.16,0.14,0.29,0.18
209,"vrat","word","body_parts",0,0.08,0.05,0.05,0.15,0.21,0.29,0.31,0.57,0.5,0.66,0.72,0.76,0.64,0.82
210,"zub","word","body_parts",0,0.2,0.18,0.38,0.58,0.48,0.62,0.69,0.97,0.8,0.9,0.92,1,0.96,0.89
211,"biljka","word","household",0,0,0,0,0.04,0,0.08,0.04,0.07,0,0.03,0.08,0.1,0.14,0.14
212,"boca","word","household",0.08,0.08,0.27,0.24,0.42,0.31,0.33,0.5,0.57,0.57,0.62,0.84,0.76,0.64,0.82
213,"bočica (s dudom)","word","household",0.08,0.32,0.45,0.52,0.62,0.45,0.58,0.62,0.6,0.63,0.69,0.76,0.9,0.89,0.79
214,"čaša","word","household",0.08,0.16,0.14,0.29,0.54,0.48,0.58,0.69,0.9,0.8,0.79,0.96,1,1,0.93
215,"čavao","word","household",0,0.04,0.05,0,0.04,0,0.04,0.08,0.07,0.17,0.17,0.24,0.38,0.14,0.32
216,"čekić","word","household",0,0.04,0.09,0.14,0.12,0.17,0.17,0.31,0.17,0.5,0.41,0.64,0.62,0.57,0.57
217,"češalj","word","household",0,0.12,0.18,0.14,0.42,0.28,0.42,0.46,0.67,0.7,0.62,0.76,0.9,0.96,0.86
218,"četka","word","household",0.08,0,0.09,0.14,0.19,0.17,0.21,0.23,0.43,0.43,0.48,0.6,0.67,0.5,0.75
219,"četkica za zube","word","household",0,0.04,0.05,0.14,0.23,0.1,0.25,0.35,0.33,0.37,0.55,0.52,0.71,0.64,0.79
220,"deka","word","household",0,0,0.05,0.05,0.08,0.1,0.04,0.23,0.23,0.3,0.31,0.24,0.38,0.39,0.32
221,"hodalica","word","household",0,0,0,0.05,0.04,0,0.12,0.15,0.13,0.27,0.24,0.4,0.38,0.29,0.29
222,"igla","word","household",0,0,0.14,0.05,0.08,0.14,0.25,0.23,0.4,0.33,0.48,0.48,0.57,0.57,0.54
223,"jastuk","word","household",0,0.08,0.18,0.14,0.46,0.38,0.42,0.46,0.67,0.73,0.72,0.92,0.9,0.96,0.89
224,"kamera","word","household",0,0,0,0,0,0,0,0.04,0,0.1,0.07,0.12,0.1,0.07,0.14
225,"kantica","word","household",0.08,0.04,0.14,0.05,0.19,0.17,0.38,0.35,0.4,0.53,0.52,0.6,0.71,0.57,0.68
226,"kanta (za smeće)","word","household",0,0.04,0.05,0.05,0.15,0.17,0.33,0.27,0.33,0.37,0.38,0.36,0.57,0.39,0.64
227,"ključevi","word","household",0,0.2,0.32,0.29,0.42,0.52,0.58,0.69,0.67,0.83,0.86,0.88,0.95,0.86,0.96
228,"kolica","word","household",0.08,0.16,0.18,0.24,0.46,0.38,0.42,0.65,0.73,0.7,0.72,0.88,0.9,0.86,0.93
229,"košara","word","household",0,0.04,0.05,0,0.19,0.03,0.17,0.19,0.23,0.27,0.41,0.4,0.57,0.46,0.57
230,"kuhača","word","household",0,0.04,0.09,0.1,0.08,0.14,0.21,0.31,0.23,0.63,0.48,0.6,0.52,0.57,0.64
231,"kutija","word","household",0,0.08,0.09,0.05,0.27,0.21,0.38,0.38,0.47,0.6,0.59,0.84,0.81,0.71,0.86
232,"lavor","word","household",0,0,0.14,0,0.08,0.07,0.08,0.12,0.2,0.3,0.28,0.16,0.43,0.36,0.5
233,"lijek","word","household",0,0.04,0.05,0.05,0.04,0.1,0.08,0.31,0.17,0.33,0.38,0.4,0.57,0.36,0.5
234,"limenka","word","household",0,0,0,0,0,0,0,0,0.03,0.07,0.07,0.04,0.05,0.11,0.11
235,"lonac","word","household",0,0.04,0.09,0.1,0.12,0.1,0.25,0.27,0.4,0.33,0.55,0.64,0.81,0.5,0.79
236,"lopatica (za smeće)","word","household",0.08,0.04,0.09,0.1,0.23,0.1,0.29,0.35,0.3,0.43,0.38,0.48,0.86,0.57,0.75
237,"metla","word","household",0,0.08,0.18,0.29,0.23,0.24,0.38,0.54,0.63,0.63,0.59,0.8,0.95,0.79,0.75
238,"naočale","word","household",0.08,0.04,0.14,0.1,0.42,0.28,0.38,0.5,0.63,0.7,0.69,0.76,0.9,0.82,0.71
239,"novac","word","household",0,0.08,0.14,0.29,0.19,0.28,0.5,0.42,0.57,0.6,0.79,0.84,0.71,0.71,0.79
240,"novčanik","word","household",0,0.04,0.05,0.05,0.04,0.07,0.21,0.31,0.13,0.43,0.41,0.4,0.52,0.54,0.5
241,"nož","word","household",0,0.08,0.27,0.29,0.38,0.38,0.42,0.58,0.77,0.73,0.83,0.88,0.81,0.82,0.93
242,"papir","word","household",0,0.04,0.09,0.05,0.19,0.28,0.42,0.58,0.57,0.63,0.69,0.8,0.76,0.86,0.86
243,"radio","word","household",0,0.04,0.18,0.19,0.35,0.24,0.42,0.35,0.77,0.67,0.62,0.84,0.86,0.93,0.89
244,"ručnik","word","household",0,0.04,0.05,0,0.12,0.1,0.33,0.31,0.17,0.5,0.52,0.76,0.76,0.54,0.71
245,"salveta","word","household",0,0,0.05,0,0.04,0.03,0,0.19,0.13,0.23,0.21,0.24,0.33,0.36,0.36
246,"sapun","word","household",0,0.08,0.09,0.1,0.23,0.24,0.38,0.42,0.47,0.57,0.76,0.84,1,0.82,0.82
247,"sat","word","household",0.23,0.28,0.36,0.48,0.5,0.59,0.5,0.69,0.9,0.93,0.86,1,0.9,0.93,0.96
248,"slika","word","household",0.08,0.08,0.05,0.24,0.31,0.24,0.42,0.38,0.5,0.57,0.76,0.8,0.76,0.86,0.82
249,"smeće","word","household",0.08,0.08,0.05,0.1,0.12,0.1,0.21,0.15,0.27,0.4,0.52,0.48,0.62,0.54,0.61
250,"svjetiljka","word","household",0.08,0.04,0,0,0.08,0.07,0.04,0.15,0.07,0.13,0.34,0.24,0.14,0.14,0.21
251,"svjetlo","word","household",0.08,0.28,0.18,0.29,0.38,0.41,0.38,0.58,0.47,0.67,0.72,0.8,0.86,0.79,0.89
252,"šalica","word","household",0,0.04,0.05,0.14,0.27,0.14,0.29,0.38,0.53,0.37,0.55,0.76,0.76,0.71,0.79
253,"škare","word","household",0,0.04,0.05,0.05,0.23,0.31,0.29,0.5,0.5,0.53,0.69,0.8,0.81,0.79,0.82
254,"tanjur","word","household",0,0,0.14,0.14,0.23,0.28,0.33,0.46,0.5,0.57,0.76,0.84,0.9,0.79,0.89
255,"telefon","word","household",0.08,0.12,0.14,0.24,0.5,0.38,0.5,0.5,0.63,0.7,0.79,0.92,1,0.93,0.89
256,"usisavač","word","household",0,0.08,0.14,0.1,0.08,0.07,0,0.23,0.2,0.33,0.34,0.68,0.62,0.68,0.68
257,"vilica","word","household",0,0,0.09,0.19,0.12,0.14,0.29,0.38,0.53,0.6,0.72,0.68,0.76,0.79,0.86
258,"zdjelica","word","household",0,0.04,0,0.05,0,0.03,0.08,0.15,0.17,0.27,0.34,0.28,0.24,0.43,0.39
259,"zvono","word","household",0,0.08,0.09,0.14,0.15,0.21,0.33,0.31,0.43,0.5,0.62,0.6,0.71,0.75,0.79
260,"žlica","word","household",0.08,0.16,0.18,0.33,0.5,0.45,0.62,0.69,0.83,0.77,0.83,0.96,0.95,0.89,0.89
261,"balkon","word","furniture_rooms",0,0.04,0.14,0.05,0.08,0.07,0.21,0.23,0.23,0.27,0.48,0.52,0.57,0.46,0.61
262,"dnevna soba","word","furniture_rooms",0,0,0.05,0,0,0.03,0.12,0.12,0,0.1,0.31,0.2,0.19,0.21,0.25
263,"fotelja","word","furniture_rooms",0,0,0,0.05,0.04,0.03,0,0.04,0.03,0.03,0.1,0.2,0.1,0.07,0.18
264,"garaža","word","furniture_rooms",0,0.04,0,0,0.08,0.07,0.12,0.19,0.43,0.17,0.41,0.2,0.76,0.46,0.57
265,"hladnjak","word","furniture_rooms",0,0.04,0.05,0,0.15,0.14,0.08,0.31,0.23,0.43,0.41,0.56,0.67,0.5,0.71
266,"hodnik","word","furniture_rooms",0,0.04,0.05,0,0.08,0.1,0.17,0.19,0.33,0.4,0.34,0.52,0.48,0.46,0.61
267,"kada (object)","word","furniture_rooms",0.15,0.16,0.27,0.19,0.27,0.45,0.67,0.58,0.63,0.67,0.72,0.84,0.95,0.89,0.89
268,"kauč","word","furniture_rooms",0,0.04,0.14,0.05,0.19,0.17,0.33,0.31,0.43,0.43,0.41,0.56,0.62,0.54,0.57
269,"klupa","word","furniture_rooms",0,0.04,0.05,0.14,0.04,0.07,0.17,0.27,0.27,0.3,0.38,0.36,0.62,0.39,0.61
270,"kolijevka","word","furniture_rooms",0,0,0,0,0,0,0,0,0.1,0.03,0.1,0.08,0.14,0,0.04
271,"krevet","word","furniture_rooms",0.08,0.2,0.32,0.19,0.46,0.45,0.67,0.62,0.77,0.87,0.83,1,1,1,0.93
272,"krevetić","word","furniture_rooms",0,0.08,0.09,0.05,0.15,0.21,0.17,0.31,0.2,0.33,0.41,0.52,0.57,0.57,0.5
273,"kuhinja","word","furniture_rooms",0,0.08,0.09,0.19,0.15,0.28,0.38,0.27,0.57,0.63,0.59,0.76,0.9,0.75,0.82
274,"kupaonica","word","furniture_rooms",0,0.08,0.14,0.05,0.08,0.17,0.33,0.38,0.5,0.6,0.62,0.6,0.76,0.71,0.71
275,"ladica","word","furniture_rooms",0,0,0.05,0.1,0.12,0.1,0.17,0.31,0.2,0.3,0.55,0.6,0.48,0.43,0.75
276,"ogradica (vrtić za igranje)","word","furniture_rooms",0,0.04,0,0.05,0,0,0.04,0.12,0.03,0.13,0.17,0.2,0.1,0.04,0.25
277,"ormar","word","furniture_rooms",0,0.12,0.05,0.05,0.19,0.21,0.33,0.42,0.5,0.57,0.62,0.76,0.9,0.79,0.93
278,"pećnica","word","furniture_rooms",0,0.04,0,0,0.04,0.07,0.12,0.12,0.1,0.2,0.21,0.04,0.24,0.21,0.29
279,"podrume","word","furniture_rooms",0,0,0.05,0.05,0,0.07,0.12,0.12,0.23,0.13,0.21,0.28,0.29,0.43,0.46
280,"prozor","word","furniture_rooms",0,0.08,0.09,0.24,0.42,0.31,0.58,0.46,0.7,0.73,0.79,0.92,0.95,0.79,0.89
281,"soba","word","furniture_rooms",0.08,0.12,0.23,0.24,0.42,0.34,0.54,0.54,0.77,0.67,0.72,0.88,1,0.86,0.96
282,"spavaća soba","word","furniture_rooms",0,0,0,0,0,0,0,0.08,0.03,0.2,0.14,0.16,0.24,0.39,0.21
283,"stepenice","word","furniture_rooms",0,0.04,0,0,0.12,0,0.04,0.19,0.07,0.2,0.28,0.08,0.33,0.29,0.36
284,"stol","word","furniture_rooms",0,0.16,0.18,0.19,0.38,0.41,0.58,0.62,0.73,0.77,0.86,0.88,1,0.93,0.96
285,"stolica","word","furniture_rooms",0,0.08,0.14,0.24,0.42,0.38,0.54,0.62,0.67,0.83,0.76,0.76,1,0.86,0.89
286,"stroj za (pranje) rublja","word","furniture_rooms",0,0.08,0.09,0,0.08,0.17,0.17,0.31,0.13,0.4,0.45,0.48,0.38,0.43,0.61
287,"štednjak","word","furniture_rooms",0,0.24,0.18,0.38,0.31,0.31,0.46,0.5,0.67,0.7,0.62,0.76,0.76,0.75,0.86
288,"televizor","word","furniture_rooms",0,0.12,0.14,0.29,0.35,0.34,0.62,0.54,0.87,0.83,0.79,0.88,0.95,0.93,0.89
289,"tuš","word","furniture_rooms",0,0.04,0.05,0.05,0.12,0.07,0.17,0.27,0.47,0.4,0.45,0.52,0.57,0.36,0.5
290,"tuta","word","furniture_rooms",0,0.36,0.18,0.19,0.5,0.41,0.79,0.73,0.67,0.6,0.79,0.84,0.86,0.82,0.82
291,"umivaonik","word","furniture_rooms",0,0,0.05,0,0,0,0.04,0.04,0,0.13,0.24,0.12,0.14,0.18,0.18
292,"vrata","word","furniture_rooms",0.08,0.2,0.27,0.29,0.5,0.52,0.75,0.69,0.83,0.83,0.86,0.96,1,0.82,0.93
293,"zahod","word","furniture_rooms",0.08,0,0.09,0.05,0.12,0.24,0.33,0.31,0.37,0.63,0.45,0.8,0.62,0.75,0.79
294,"bazen","word","outside",0,0.04,0,0.05,0,0,0.04,0.19,0.13,0.13,0.38,0.32,0.43,0.29,0.25
295,"cvijeće","word","outside",0.15,0.28,0.18,0.33,0.5,0.55,0.54,0.73,0.8,0.67,0.76,0.92,0.9,0.93,0.89
296,"drvo","word","outside",0.08,0.12,0.09,0.19,0.27,0.24,0.42,0.58,0.73,0.7,0.76,0.88,0.86,0.86,0.86
297,"dvorište","word","outside",0,0,0.05,0,0.04,0.03,0.08,0.15,0.33,0.27,0.28,0.44,0.43,0.57,0.32
298,"kamen","word","outside",0.08,0.04,0.14,0.1,0.23,0.31,0.38,0.42,0.6,0.5,0.76,0.8,0.9,0.82,0.86
299,"kiša","word","outside",0.08,0.12,0.14,0.38,0.62,0.55,0.71,0.77,0.8,0.83,0.86,1,1,1,0.96
300,"krov","word","outside",0,0,0,0,0.15,0.07,0.08,0.19,0.3,0.33,0.45,0.48,0.62,0.54,0.61
301,"lopata","word","outside",0,0.04,0.05,0,0.23,0.1,0.29,0.31,0.17,0.47,0.38,0.52,0.86,0.64,0.75
302,"ljestve","word","outside",0,0,0,0.05,0.08,0,0,0.12,0.07,0.27,0.17,0.12,0.19,0.07,0.32
303,"ljuljačka","word","outside",0,0.04,0.09,0.1,0.31,0.17,0.25,0.35,0.17,0.5,0.45,0.56,0.67,0.71,0.71
304,"mjesec","word","outside",0,0.04,0.05,0.1,0.23,0.21,0.33,0.35,0.5,0.5,0.62,0.48,0.71,0.57,0.68
305,"more","word","outside",0.08,0.12,0.14,0.14,0.42,0.41,0.38,0.46,0.7,0.5,0.86,0.96,0.81,0.82,0.89
306,"nebo","word","outside",0,0.08,0,0.05,0.04,0.1,0.21,0.35,0.4,0.37,0.55,0.6,0.76,0.57,0.64
307,"oblak","word","outside",0.08,0,0.05,0,0.04,0,0.12,0.08,0.23,0.23,0.34,0.48,0.52,0.39,0.54
308,"ograda","word","outside",0,0,0,0.1,0.04,0,0,0.15,0.2,0.13,0.21,0.2,0.38,0.36,0.43
309,"park","word","outside",0.08,0,0.09,0.05,0.12,0,0.17,0.23,0.3,0.43,0.48,0.6,0.57,0.46,0.61
310,"pješčanik","word","outside",0,0,0,0,0.04,0,0,0.08,0,0.13,0.03,0.12,0.1,0.14,0.11
311,"pločnik","word","outside",0,0,0,0,0,0,0,0,0,0.03,0.17,0.08,0.1,0.04,0.07
312,"snijeg","word","outside",0,0.12,0.05,0.29,0.19,0.31,0.33,0.46,0.63,0.7,0.76,0.8,0.9,0.68,0.96
313,"snjegović","word","outside",0,0.04,0,0.1,0.04,0.07,0.12,0.19,0.2,0.23,0.41,0.36,0.38,0.43,0.32
314,"stijena","word","outside",0,0,0,0,0,0.03,0,0,0,0.03,0.1,0.12,0,0.07,0.14
315,"sunce","word","outside",0.08,0.08,0.09,0.38,0.31,0.31,0.46,0.5,0.7,0.63,0.83,0.96,0.9,0.86,0.89
316,"štap","word","outside",0,0.08,0.05,0.1,0.08,0.17,0.17,0.27,0.37,0.4,0.52,0.6,0.62,0.43,0.68
317,"tobogan","word","outside",0,0,0,0,0.12,0.07,0.08,0.23,0.1,0.37,0.31,0.48,0.62,0.46,0.61
318,"trava","word","outside",0,0.08,0.14,0.33,0.42,0.28,0.42,0.58,0.77,0.73,0.66,0.96,0.95,0.75,0.96
319,"ulica","word","outside",0,0.04,0.05,0.1,0.15,0.03,0,0.08,0.37,0.23,0.38,0.32,0.33,0.46,0.5
320,"vjetar","word","outside",0,0.08,0.09,0.14,0.31,0.17,0.33,0.35,0.53,0.53,0.52,0.76,0.81,0.71,0.86
321,"voda (not beverage)","word","outside",0.08,0.28,0.27,0.52,0.54,0.48,0.75,0.73,0.87,0.77,0.86,1,0.95,0.96,0.96
322,"vrt","word","outside",0,0,0.14,0.1,0.12,0.03,0.08,0.12,0.4,0.47,0.45,0.4,0.52,0.54,0.54
323,"zastava","word","outside",0,0,0,0,0.04,0,0,0.12,0.17,0.17,0.31,0.36,0.33,0.36,0.57
324,"zvijezda","word","outside",0,0.04,0,0.1,0.12,0.1,0.08,0.23,0.23,0.37,0.45,0.36,0.57,0.5,0.5
325,"bolnica","word","places",0,0.04,0.05,0.05,0.15,0.07,0.21,0.19,0.23,0.3,0.38,0.6,0.52,0.64,0.61
326,"cirkus","word","places",0,0,0.05,0.1,0.04,0,0.04,0.12,0.13,0.1,0.1,0.28,0.19,0.14,0.32
327,"crkva","word","places",0,0.04,0,0.1,0.15,0.07,0.25,0.35,0.27,0.37,0.45,0.56,0.67,0.68,0.57
328,"dom","word","places",0.08,0.16,0.23,0.33,0.31,0.28,0.5,0.58,0.7,0.63,0.62,0.76,0.86,0.75,0.82
329,"grad","word","places",0,0.08,0.05,0.05,0.12,0.17,0.08,0.27,0.2,0.37,0.52,0.48,0.67,0.57,0.71
330,"igralište","word","places",0,0.04,0,0.1,0.04,0,0.04,0.08,0.03,0.13,0.1,0.24,0.19,0.29,0.32
331,"izlet","word","places",0,0,0,0,0,0,0,0,0.03,0.07,0.17,0.12,0.1,0.18,0.29
332,"kino","word","places",0,0.04,0,0.05,0.04,0.07,0.12,0.08,0.17,0.1,0.17,0.16,0.29,0.14,0.32
333,"kuća","word","places",0.15,0.16,0.18,0.24,0.38,0.38,0.46,0.54,0.63,0.63,0.76,0.8,0.86,0.82,0.96
334,"livada","word","places",0,0,0,0,0.08,0,0.08,0.08,0.27,0.2,0.21,0.4,0.1,0.25,0.36
335,"park","word","places",0.08,0,0.09,0.05,0.08,0.07,0.21,0.23,0.23,0.43,0.41,0.56,0.57,0.5,0.5
336,"plaža","word","places",0,0,0,0,0,0,0,0.04,0.1,0.13,0.14,0.28,0.19,0.29,0.43
337,"posao","word","places",0,0.04,0.14,0.05,0.08,0.28,0.21,0.31,0.37,0.37,0.62,0.84,0.48,0.68,0.57
338,"proslava","word","places",0,0,0,0,0,0,0,0,0,0.03,0.07,0.04,0,0.07,0.07
339,"selo","word","places",0,0.04,0,0.05,0.08,0.07,0.08,0.15,0.23,0.23,0.41,0.48,0.24,0.36,0.43
340,"šetnja","word","places",0.08,0.04,0.09,0.05,0.31,0.21,0.29,0.42,0.37,0.67,0.72,0.88,0.86,0.68,0.89
341,"škola","word","places",0,0,0.05,0.1,0.19,0.21,0.25,0.58,0.53,0.6,0.69,0.76,0.67,0.71,0.82
342,"šuma","word","places",0,0.04,0.14,0,0.15,0.07,0.17,0.23,0.37,0.43,0.45,0.6,0.57,0.5,0.75
343,"trgovina","word","places",0,0.12,0.09,0.1,0.19,0.21,0.21,0.42,0.53,0.6,0.55,0.8,0.71,0.68,0.75
344,"van(i)","word","places",0.15,0.32,0.36,0.33,0.5,0.41,0.54,0.65,0.77,0.8,0.76,0.72,0.76,0.89,0.93
345,"vrtić","word","places",0,0.08,0,0.05,0.12,0.24,0.38,0.38,0.43,0.5,0.66,0.72,0.76,0.71,0.68
346,"zoološki vrt","word","places",0,0.04,0,0,0.04,0,0.04,0.04,0.03,0.07,0.1,0.2,0.24,0.18,0.29
347,"baka","word","people",0.85,0.92,0.86,0.86,0.88,0.9,0.92,1,1,1,1,1,1,1,0.96
348,"brat","word","people",0.08,0.16,0.05,0.14,0.27,0.21,0.38,0.38,0.5,0.57,0.48,0.56,0.67,0.64,0.71
349,"čovjek","word","people",0,0.04,0.05,0.05,0.08,0.03,0.04,0.15,0.13,0.17,0.17,0.36,0.33,0.25,0.46
350,"dijete","word","people",0,0.08,0.18,0.1,0.23,0.31,0.21,0.35,0.53,0.47,0.55,0.68,0.52,0.57,0.82
351,"dimnjačar","word","people",0,0,0,0.05,0,0.03,0,0.08,0.03,0.03,0.1,0,0.1,0.11,0.14
352,"dječak","word","people",0,0.08,0.18,0.24,0.27,0.28,0.17,0.38,0.5,0.43,0.48,0.68,0.62,0.68,0.75
353,"djed","word","people",0.69,0.72,0.73,0.71,0.73,0.76,0.79,0.81,0.93,0.87,0.93,0.88,0.95,0.93,0.93
354,"djevojčica","word","people",0,0.08,0.18,0.29,0.38,0.28,0.29,0.35,0.43,0.53,0.52,0.76,0.71,0.64,0.79
355,"doktor","word","people",0,0.12,0.14,0.24,0.15,0.21,0.25,0.35,0.47,0.67,0.59,0.92,0.71,0.71,0.86
356,"gospođa","word","people",0,0,0,0,0.08,0.03,0,0.08,0.13,0.07,0.14,0.12,0.1,0.18,0.29
357,"ime kućnog ljubimca","word","people",0.08,0.2,0.14,0.38,0.38,0.38,0.33,0.42,0.43,0.47,0.52,0.4,0.38,0.61,0.61
358,"ime osobe koja čuva dijete","word","people",0,0.12,0.14,0.24,0.23,0.17,0.38,0.73,0.4,0.57,0.69,0.76,0.67,0.64,0.75
359,"klaun","word","people",0,0,0,0,0.08,0.07,0.04,0.15,0.03,0.17,0.28,0.24,0.33,0.32,0.36
360,"kum/kuma","word","people",0,0.16,0.18,0.19,0.23,0.28,0.38,0.42,0.5,0.53,0.52,0.6,0.52,0.71,0.75
361,"ljudi","word","people",0.08,0,0.05,0,0.12,0,0.04,0.08,0.23,0.33,0.38,0.44,0.33,0.39,0.61
362,"mama","word","people",0.85,0.92,0.95,0.95,1,0.97,0.92,1,0.93,1,0.97,1,1,1,1
363,"policajac","word","people",0,0.04,0,0.05,0.08,0.14,0.04,0.19,0.17,0.3,0.31,0.56,0.43,0.5,0.64
364,"poštar","word","people",0,0,0,0.1,0.04,0,0.21,0.12,0.17,0.23,0.17,0.48,0.24,0.39,0.46
365,"prijatelj","word","people",0,0,0.05,0,0.04,0.03,0.08,0,0.1,0.17,0.14,0.28,0.29,0.43,0.46
366,"sestra","word","people",0.15,0.12,0.23,0.29,0.35,0.24,0.38,0.35,0.6,0.53,0.59,0.68,0.38,0.71,0.57
367,"smetlar","word","people",0,0,0,0,0,0,0,0.08,0.07,0.03,0.14,0.12,0.05,0,0.14
368,"stric","word","people",0,0.04,0.14,0.14,0.46,0.31,0.33,0.31,0.53,0.47,0.48,0.56,0.52,0.5,0.75
369,"striček","word","people",0,0.08,0.09,0.33,0.15,0.07,0.08,0.27,0.17,0.33,0.52,0.32,0.57,0.39,0.5
370,"svoje ime","word","people",0.15,0.28,0.5,0.57,0.58,0.66,0.71,0.92,0.93,0.87,0.83,0.96,0.95,0.89,0.93
371,"tata","word","people",0.92,0.92,0.91,0.9,1,0.97,0.88,0.96,0.93,1,1,1,1,1,1
372,"teta","word","people",0.46,0.72,0.77,0.71,0.81,0.83,0.83,0.88,0.9,0.93,0.9,0.96,0.95,1,0.96
373,"učitelj","word","people",0,0,0,0,0,0,0,0.08,0,0,0.07,0.08,0.05,0.14,0.21
374,"ujak","word","people",0,0.28,0.14,0.33,0.23,0.31,0.29,0.23,0.4,0.33,0.34,0.64,0.43,0.61,0.43
375,"vatrogasac","word","people",0,0,0,0,0,0,0.04,0.04,0,0.07,0,0.24,0.05,0,0.18
376,"bježi!","word","games_routines",0,0.2,0.27,0.29,0.42,0.31,0.46,0.42,0.7,0.5,0.52,0.6,0.76,0.5,0.71
377,"bok!","word","games_routines",0.08,0.16,0.23,0.1,0.31,0.24,0.42,0.38,0.5,0.27,0.48,0.56,0.57,0.54,0.61
378,"da","word","games_routines",0.46,0.88,0.68,0.67,0.73,0.79,0.83,0.92,0.9,0.97,0.9,0.72,0.95,0.86,0.96
379,"daj ruku!","word","games_routines",0.15,0.12,0.18,0.29,0.35,0.38,0.58,0.58,0.77,0.73,0.79,0.84,0.81,0.75,0.82
380,"dobar dan","word","games_routines",0.08,0.08,0.14,0.1,0.35,0.45,0.42,0.46,0.73,0.6,0.55,0.88,0.81,0.82,0.89
381,"doručak","word","games_routines",0,0.04,0.05,0.05,0.12,0.1,0.08,0.27,0.27,0.33,0.24,0.52,0.29,0.29,0.54
382,"hajde!","word","games_routines",0.08,0.04,0.23,0.29,0.35,0.24,0.29,0.5,0.6,0.43,0.62,0.56,0.86,0.29,0.68
383,"halo-halo","word","games_routines",0.15,0.4,0.45,0.62,0.69,0.66,0.71,0.69,0.83,0.73,0.9,0.8,0.9,0.71,0.82
384,"Hoću tutu","word","games_routines",0,0.12,0,0.14,0.23,0.14,0.29,0.27,0.57,0.43,0.48,0.72,0.52,0.68,0.64
385,"hvala","word","games_routines",0.31,0.44,0.36,0.52,0.58,0.55,0.79,0.65,0.83,0.8,0.9,0.92,1,0.86,0.93
386,"kakiti","word","games_routines",0.15,0.24,0.32,0.33,0.5,0.45,0.54,0.58,0.63,0.57,0.79,0.8,0.76,0.68,0.96
387,"ku-ku (routine)","word","games_routines",0.46,0.56,0.45,0.62,0.54,0.48,0.58,0.62,0.67,0.53,0.72,0.68,0.76,0.57,0.68
388,"kupanje","word","games_routines",0.08,0.24,0.27,0.48,0.42,0.48,0.62,0.81,0.77,0.87,0.93,0.96,0.95,0.86,0.96
389,"kupiti","word","games_routines",0,0.08,0.05,0.24,0.23,0.28,0.46,0.46,0.57,0.57,0.72,0.88,0.76,0.79,0.93
390,"laku noć","word","games_routines",0,0.08,0.14,0.19,0.31,0.24,0.46,0.62,0.73,0.73,0.79,0.92,0.81,0.82,0.93
391,"lovi me","word","games_routines",0,0,0.09,0.05,0.19,0.07,0.08,0.27,0.43,0.37,0.45,0.6,0.57,0.54,0.61
392,"molim","word","games_routines",0,0.04,0.23,0.24,0.27,0.31,0.42,0.42,0.7,0.6,0.76,0.72,0.71,0.61,0.86
393,"Ne!","word","games_routines",0.62,0.8,0.77,0.76,0.85,0.97,0.83,0.96,0.93,0.9,0.97,0.88,1,0.89,0.93
394,"okreni se","word","games_routines",0,0.04,0.05,0.05,0.12,0.1,0.12,0.38,0.43,0.3,0.52,0.48,0.57,0.5,0.71
395,"pa-pa","word","games_routines",0.62,0.88,0.91,0.81,0.88,0.97,0.96,0.88,0.9,0.87,1,0.96,1,0.89,0.96
396,"piškiti","word","games_routines",0.08,0.12,0.09,0.24,0.38,0.48,0.54,0.65,0.5,0.7,0.72,0.84,0.95,0.75,0.86
397,"psst-tiho","word","games_routines",0.08,0.2,0.23,0.24,0.23,0.34,0.21,0.54,0.47,0.53,0.48,0.52,0.76,0.54,0.61
398,"ringe-raja","word","games_routines",0,0.2,0.18,0.38,0.35,0.24,0.54,0.58,0.67,0.73,0.72,0.76,0.76,0.75,0.93
